herbid,cid,smiles
HERB001165,HBIN016093,CC(=CC(=O)C1=C(C=C(C2=C1OC(=O)C=C2)OC)OC)C
HERB001165,HBIN016103,CC=C(C)C(=O)OC(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)C(C(C)(C)O)O
HERB001165,HBIN016408,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB001165,HBIN016873,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CC(C2(CCC1=C)C)O)C)C)(C)C)O)C
HERB001165,HBIN017987,CC1=CCC(CC1)C(=C)CCC=C(C)C
HERB001165,HBIN018017,CC1CCC2C13CCC(=C)C(C3)C2(C)C
HERB001165,HBIN018094,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
HERB001165,HBIN018148,CC1=CCC(C=CCC(=C)CCC1)(C)C
HERB001165,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001165,HBIN018382,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O
HERB001165,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB001165,HBIN019502,CC1(C2CCC1(C(=O)C2)C)C
HERB001165,HBIN021302,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5
HERB001165,HBIN024391,C1C2C(O2)C(C=C1C(=O)O)O
HERB001165,HBIN024801,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)O)C)C(=O)O)C
HERB001165,HBIN024976,COC1=CC(=CC(=C1OC)OC)CC=C
HERB001165,HBIN025185,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB001165,HBIN025487,CC1CCC=C2C1(CC(CC2)C(=C)C)C
HERB001165,HBIN028476,CC1CCC(CC2=C1CCC2C)C(C)(C)O
HERB001165,HBIN028514,C(=N)(N)N
HERB001165,HBIN029135,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O
HERB001165,HBIN030819,CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C
HERB001165,HBIN030823,C1=CC=C2C(=C1)C(=C(N2)O)C3=C4C=CC=CC4=NC3=O
HERB001165,HBIN031032,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC
HERB001165,HBIN031033,CC1C2CC(C2(C)C)CC1=O
HERB001165,HBIN033751,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
HERB001165,HBIN034757,CC(C)(C(CC1=C(C=CC2=C1OC(=O)C=C2)OC)O)O
HERB001165,HBIN036067,CC(=CCCC(=C)C=C)C
HERB001165,HBIN036076,CC1(CCC2(CC=C3C4(CCC5C(C(CCC5(C4CCC3(C2C1)C)C)O)(C)C)C)CO)C
HERB001165,HBIN036185,CC1(C2CC=C(C1C2)C=O)C
HERB001165,HBIN036188,CC1(C2CC=C(C1C2)C(=O)[O-])C
HERB001165,HBIN037187,CCCCCCCC
HERB001165,HBIN037193,CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O
HERB001165,HBIN037195,CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)OC4C(C(C(C(O4)CO)O)O)O
HERB001165,HBIN037220,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
HERB001165,HBIN037254,CCCCCCCCC(=O)O
HERB001165,HBIN037485,CCCCCCCCCCCCCCC
HERB001165,HBIN038387,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
HERB001165,HBIN038388,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
HERB001165,HBIN039001,CC1=CC=C(C=C1)O
HERB001165,HBIN040249,CC1CC2C(C(C(=O)O2)C)C(C3(C1C=CC3=O)C)O
HERB001165,HBIN040797,CCOC(=O)C1=CC(=C(C(=C1)O)O)O
HERB001165,HBIN041121,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21
HERB001165,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB001165,HBIN043442,COC1=C(C=C2C(=C1)C=CC(=O)O2)O
HERB001165,HBIN043446,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O
HERB001165,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001165,HBIN044850,CCC(CCC(C)C1CCC2C1(CCC3C2CC(=O)C4=CC(=O)CCC34C)C)C(C)C
HERB001165,HBIN044918,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001165,HBIN045205,CC1=CCCC(C1)C(=C)C
HERB001165,HBIN045530,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)O)C
HERB001165,HBIN046387,CC1=CC(=C(C=C1)C(C)C)O
HERB001165,HBIN046409,CC=C(C)C(=O)O
HERB001165,HBIN048463,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
HERB001165,HBIN048464,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O
HERB001165,HBIN049021,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C(C(C5(C)C)O)C=O)C)C)C(=O)O
HERB001165,HBIN049158,CC1CCC23C1CC(C2(C)C)CCC3=C
HERB001169,HBIN021845,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O
HERB001169,HBIN021855,CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C
HERB001169,HBIN043106,CC12CCC(C(C1CCC3(C2CC4C5(C3(CC(C6(C5CC(C(C6)OC(=O)C7=CC=CC=C7NC)(C)C=O)C)O)C)O4)C)(C)CO)OC8C(C(C(CO8)OC9C(C(C(C(O9)CO)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O
HERB001171,HBIN000391,CC1(C2CCC3(C(C2(CCC1O)C)CC=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C
HERB001171,HBIN002481,C1CC(=C(C1CCO)CO)CO
HERB001171,HBIN003599,CC(=C)C1CC(CCC1(C)C=C)C(C)(C)O
HERB001171,HBIN005028,CC(=CCCC=C(C)C)C
HERB001171,HBIN008251,Not Available
HERB001171,HBIN011258,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB001171,HBIN015469,CC1CCC(C2C13C2C(=CC3)C)C(C)C
HERB001171,HBIN015547,CC1=CCC(C=CCC(=CCC1)C)(C)C
HERB001171,HBIN015651,CC1=CCC2CC1C2(C)C
HERB001171,HBIN017343,C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O
HERB001171,HBIN018026,CC(CCC=C(C)C)CCO
HERB001171,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001171,HBIN018781,C1=CC=C(C=C1)C(=O)O
HERB001171,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB001171,HBIN019688,CCCCCCCC(=O)O
HERB001171,HBIN019948,C1=CC=C(C(=C1)O)O
HERB001171,HBIN020253,CC1=CCC2C(C1)C2(C)C
HERB001171,HBIN020363,CC=CC1=CC(=C(C=C1)O)O.CC1CC(CC(C1O)O)(C(=O)O)O
HERB001171,HBIN020367,CCC1C(CC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C)OC5(CCC(CO5)C)C
HERB001171,HBIN020873,CCC=CCC1=C(CCC1=O)C
HERB001171,HBIN020984,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
HERB001171,HBIN021356,COC1=C(C=CC(=C1)C=CCO)OC2C(C(C(C(O2)CO)O)O)O
HERB001171,HBIN022323,COC1=C(C=C2C(C(C(CC2=C1)(CO)O)CO)C3=CC(=C(C=C3)O)OC)O
HERB001171,HBIN022330,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1
HERB001171,HBIN022819,CC1(C2CCC(C2)C1=C)C
HERB001171,HBIN023850,CCC1CN2CCC3=C(C2CC1C(=COC)C(=O)OC)NC4=CC=CC=C34
HERB001171,HBIN024556,C(C(C(C(C(CO)O)O)O)O)O
HERB001171,HBIN024563,COC(=O)C1COC2C3C1C=CC3(CO2)O
HERB001171,HBIN025006,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O.O.O
HERB001171,HBIN025688,COC1CC23C(=CCN2CCC4=CC5=C(C=C34)OCO5)C=C1
HERB001171,HBIN026019,CC1=CC=CC(CC1=O)(C)C
HERB001171,HBIN026026,C1C(C(C(=C1CO)CO)CCO)O
HERB001171,HBIN026379,CC(=CCCC(=CCCC(=C)C=C)C)C
HERB001171,HBIN026385,CC(=CCCC(=CCCC(=CCO)C)C)C
HERB001171,HBIN026388,CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C
HERB001171,HBIN026506,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
HERB001171,HBIN027030,C1=C(C=C(C(=C1O)O)O)C(=O)O
HERB001171,HBIN027441,C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO
HERB001171,HBIN027445,COC(=O)C1=COC(C2C1CC=C2CO)O
HERB001171,HBIN027450,COC(=O)C1=COC(C2C1CC=C2CO)OC3C(C(C(C(O3)CO)O)O)O
HERB001171,HBIN027453,C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO
HERB001171,HBIN027456,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
HERB001171,HBIN027528,CC(=CCCC(=CCO)C)C
HERB001171,HBIN027970,CC1CCC2C1C3C(C3(C)C)CCC2(C)O
HERB001171,HBIN028925,CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2
HERB001171,HBIN029013,CC1=CCC(CC1)C(=C)C
HERB001171,HBIN029196,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
HERB001171,HBIN029337,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
HERB001171,HBIN029606,CC1=CCCC2(C(O2)CC(C=CC1)(C)C)C
HERB001171,HBIN030924,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O
HERB001171,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001171,HBIN031775,Not Available
HERB001171,HBIN032222,CC1(CC2C1CCC3(C(O3)CCC2=O)C)C
HERB001171,HBIN032583,CC1=CCC(CC1)C(C)(C)O
HERB001171,HBIN033253,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C
HERB001171,HBIN033388,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC
HERB001171,HBIN033428,CC1=CCC(CC1)C(=C)C
HERB001171,HBIN034632,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC
HERB001171,HBIN034649,CCC(C)C(=O)OC1=C(C(=C(C(=C1O)OC)O)C(=O)C=CC2=CC=CC=C2)OC
HERB001171,HBIN035139,COC(=O)C1(CC(C(C(C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O
HERB001171,HBIN035598,C(C(C(=O)O)O)C(=O)O
HERB001171,HBIN036067,CC(=CCCC(=C)C=C)C
HERB001171,HBIN036366,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
HERB001171,HBIN036380,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
HERB001171,HBIN036795,CC(=CCCC(=CCO)C)C
HERB001171,HBIN036810,CC(=CCCC(=CCCC(C)(C=C)OC(=O)C)C)C
HERB001171,HBIN037220,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
HERB001171,HBIN037250,CCCCCCCCC=O
HERB001171,HBIN038089,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O)O
HERB001171,HBIN038545,C1=CC=C(C=C1)CC(=O)O
HERB001171,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB001171,HBIN040035,C1=CC=C(C=C1)C=CC2=CC(=CC(=C2)O)O
HERB001171,HBIN040347,CC(=CCC=C(C)C=C)C
HERB001171,HBIN041483,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O)O
HERB001171,HBIN042088,CC(=O)OC1(CCC2(C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O)C
HERB001171,HBIN042297,CCC1CN2CCC3(C2CC1C(=COC)C(=O)OC)C4=CC=CC=C4NC3=O
HERB001171,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB001171,HBIN042852,C1=CC=C(C(=C1)C(=O)O)[O-]
HERB001171,HBIN044690,C[N+]1(CCCC1C(=O)[O-])C
HERB001171,HBIN045937,CC1=CCC(=C(C)C)CC1
HERB001171,HBIN045966,CC1=CC=C(CC1)C(C)C
HERB001171,HBIN045972,CC1=CCC(CC1)(C(C)C)O
HERB001171,HBIN045982,COC1=CC=C(C=C1)CC=C
HERB001171,HBIN046353,COC1=C(C=CC(=C1)C2C(C3=CC(=CC(=C3O2)OC)C(C(CO)O)O)CO)O
HERB001171,HBIN046354,COC1=C(C=CC(=C1)C(C(CO)O)O)O
HERB001171,HBIN047613,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)[O-]
HERB001171,HBIN048952,CC(=CCCC(=CCCC(C)(C=C)O)C)C
HERB001171,HBIN049092,CC(=CCCC(=CCCC(=CCO)C)C)C
HERB001175,HBIN016408,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB001175,HBIN016908,[As]
HERB001175,HBIN018006,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
HERB001175,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001175,HBIN019475,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
HERB001175,HBIN022577,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
HERB001175,HBIN022582,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001175,HBIN027456,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
HERB001175,HBIN027470,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001175,HBIN028141,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O
HERB001175,HBIN028142,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O
HERB001175,HBIN029658,[Hg]
HERB001175,HBIN030737,C1=CC=C(C=C1)C2=COC3=CC=CC=C3C2=O
HERB001175,HBIN030865,CCC(C)C(C(=O)O)N
HERB001175,HBIN037220,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
HERB001175,HBIN038087,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
HERB001175,HBIN040264,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
HERB001175,HBIN040492,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
HERB001175,HBIN043772,C(C(C(=O)O)N)O
HERB001175,HBIN044918,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001175,HBIN045254,COC1=CC(=CC(=C1O)OC)C=O
HERB001175,HBIN046103,CC1=C(N=C(C(=N1)C)C)C
HERB001175,HBIN047450,C1=CC(=CC=C1CC(C(=O)O)N)O
HERB001180,HBIN045172,COC1=C2C(=C(C=C1)O)C(=O)C3=C(C=C(C=C3O2)OC)O
HERB001181,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001195,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB001195,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB001195,HBIN041809,C1=CC=C(C=C1)CC(C(=O)O)O
HERB001195,HBIN044918,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001198,HBIN010509,COC(=O)C1=CC=C(C=C1)O
HERB001198,HBIN016945,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)OC
HERB001198,HBIN017343,C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O
HERB001198,HBIN017417,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)O
HERB001198,HBIN018052,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB001198,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001198,HBIN019899,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O
HERB001198,HBIN026465,COC1=C(C=CC(=C1)C=CC(=O)O)[O-]
HERB001198,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001198,HBIN033853,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
HERB001198,HBIN035447,COC(=O)C=CC1=CC=C(C=C1)O
HERB001198,HBIN038267,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O
HERB001198,HBIN038303,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3)O
HERB001198,HBIN040723,CC1CC(C2C(CCCC2(C13CCC4(O3)CC(=O)OC4)C)(C)C)OC(=O)C
HERB001198,HBIN042484,CC1CC(C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C)OC(=O)C
HERB001198,HBIN047744,COC1=C(C=CC(=C1)C=O)O
HERB001198,HBIN048094,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O
HERB001198,HBIN048102,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O
HERB001198,HBIN048138,COC1=C(C=C2C(=C1)C(C3=C(C=C4C=CC(=C(C4=C23)OC)O)C=O)O)OC
HERB001199,HBIN019899,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O
HERB001199,HBIN048090,CC1C(C(C2=C(C1(C)CCC(C)(C=C)O)CCCC2(C)C)OC(=O)C)OC(=O)C
HERB001199,HBIN048095,CC1(CCCC2(C1CCC(=C)C2CCC(C)(C=C)O)C)C
HERB001199,HBIN048096,CC1CCC2(C(C1(C)CCC(C)(C=C)O)CCC(C2(C)O)O)C
HERB001199,HBIN048102,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O
HERB001203,HBIN042350,C1=CC2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C(=C3)O)O)O
HERB001208,HBIN025287,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB001208,HBIN040759,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
HERB001209,HBIN036439,CCCC=O
HERB001210,HBIN000322,Not Available
HERB001210,HBIN001584,CC1C(=CC=CC1(C)C)C
HERB001210,HBIN002579,CCCCCCCCCCCCCCCCO
HERB001210,HBIN003405,CCCCCCCCCCCCCCCC(=O)OCC1=CC2C3C(C3(C)C)CC(C4(C2=O)C=C(C(C4(C1O)O)O)C)C
HERB001210,HBIN004555,CC1=CC(=C(C=C1)C=O)C
HERB001210,HBIN006852,CCCCC(=O)C1=CC=CC=C1C(=O)O
HERB001210,HBIN007446,CC1=C(C=C(C=C1)C=O)C
HERB001210,HBIN008360,CCCC=C1C2=C(C(=CC=C2)O)C(=O)O1
HERB001210,HBIN008361,CCCC=C1C2=CC=CC=C2C(=O)O1
HERB001210,HBIN010673,CCC(=O)C(C)CC=C
HERB001210,HBIN011719,C1=CC2=C(C=CN2)C=C1O
HERB001210,HBIN011869,CC1=CC(=O)C2=C(C3=C(C=C2O1)OC(C3)C(C)(C)O)OC
HERB001210,HBIN012338,CCC1=C(C=C(C=C1)O)O
HERB001210,HBIN012667,CC1(CC(C2C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)OC(=O)C=CC4=CC(=C(C=C4)O)OC)O
HERB001210,HBIN012857,CCCCC#CCC#CCCCCCC(=O)O
HERB001210,HBIN013503,CC1=CC(=O)C2CC1C2(C)C
HERB001210,HBIN014593,CC1CCC(C12CCC(=CC2)C)C(=C)C
HERB001210,HBIN014684,C1=NC2=NC=NC(=C2N1)N
HERB001210,HBIN014685,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
HERB001210,HBIN015333,CC1CCC(C12CCC(=CC2)C)C(=C)C
HERB001210,HBIN015448,CC1CCC2C13CC=C(C(C3)C2(C)C)C
HERB001210,HBIN015462,CC1=CCC2C3C1C2(CCC3C(C)C)C
HERB001210,HBIN015651,CC1=CCC2CC1C2(C)C
HERB001210,HBIN015702,CC1=CCC(CC1)C(C)(C)O
HERB001210,HBIN015704,CC1=CCC(CC1)C(C)(C)O
HERB001210,HBIN015949,CCCCCC(=O)CCCCC
HERB001210,HBIN016201,COC1=CC=C(C=C1)C(=O)O
HERB001210,HBIN017664,CCCC=C1C2=CC=CC=C2C(=O)O1
HERB001210,HBIN017987,CC1=CCC(CC1)C(=C)CCC=C(C)C
HERB001210,HBIN018012,CC1=CCCC(=C)C2CC(C2CC1)(C)C
HERB001210,HBIN018019,CC1=CCC2(CC1)C(=C)CCCC2(C)C
HERB001210,HBIN018094,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
HERB001210,HBIN018263,CC(=C)C1CCC2(CCCC(=C)C2C1)C
HERB001210,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001210,HBIN018337,CC(C)C1=CCC(=C)CC1
HERB001210,HBIN018821,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
HERB001210,HBIN018952,CCCC(=O)O
HERB001210,HBIN019252,CC1=CCC2C(C1)C(CC=C2C)C(C)C
HERB001210,HBIN019507,CC1(C(CCC1(C)C(=O)[O-])C(=O)[O-])C
HERB001210,HBIN019786,CC1=C(C=C(C=C1)C(C)C)O
HERB001210,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB001210,HBIN020253,CC1=CCC2C(C1)C2(C)C
HERB001210,HBIN020406,C[N+](C)(C)CCO
HERB001210,HBIN020876,CCCC=C1C2=C(C=CCC2)C(=O)O1
HERB001210,HBIN020955,CC1=CCC2(CCCC(C23C1C3)(C)C)C
HERB001210,HBIN021167,CCCCC1C2CCC=CC2C(=O)O1
HERB001210,HBIN021168,CC(=CCOC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC)C
HERB001210,HBIN021368,COC1=C(C=CC(=C1)C=CCOC(=O)C=CC2=CC(=C(C=C2)O)OC)O
HERB001210,HBIN021904,CC(C)C1=CC=C(C=C1)C=O
HERB001210,HBIN021921,CC1=CC=C(C=C1)C2(CCCC2(C)C)C
HERB001210,HBIN021985,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
HERB001210,HBIN021990,CC1CCC2C13CC(C(O3)(CC2=C)O)C(C)C
HERB001210,HBIN022017,CC1=COC2=C1CC(C(C2)(C)C=C)C(=C)C
HERB001210,HBIN022407,CC1=CC=C(C=C1)C(C)C
HERB001210,HBIN024384,CCCCCCCCCCC=C
HERB001210,HBIN025885,CCC1=CC=C(C=C1)C=O
HERB001210,HBIN026019,CC1=CC=CC(CC1=O)(C)C
HERB001210,HBIN026379,CC(=CCCC(=CCCC(=C)C=C)C)C
HERB001210,HBIN026440,COC1=C(C=CC(=C1)C=CC(=O)O)O
HERB001210,HBIN026465,COC1=C(C=CC(=C1)C=CC(=O)O)[O-]
HERB001210,HBIN026468,COC1=C(C=CC(=C1)C=CC(=O)O)O
HERB001210,HBIN028522,COC1=CC=CC=C1O
HERB001210,HBIN029013,CC1=CCC(CC1)C(=C)C
HERB001210,HBIN029328,CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
HERB001210,HBIN029443,CSCCC(C(=O)O)N
HERB001210,HBIN029840,CC(=O)C1=CC=CC=C1
HERB001210,HBIN030634,CC1CCC2C13CC(=C(C)C)C(O3)(CC2=C)O
HERB001210,HBIN030728,CC=CC1=CC(=C(C=C1)O)OC
HERB001210,HBIN030734,CC(C)C1CCC2C1(CCC3(C2(CCC4=C3CCC5C4(CCCC5(C)C)C)C)C)C
HERB001210,HBIN030819,CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C
HERB001210,HBIN031367,CC1=CC(=C(C=C1)C)C=O
HERB001210,HBIN032850,CC1CCC2C1C3C(C3(C)C)CCC2(C)O
HERB001210,HBIN033036,CCCC=C1C2=C(C3C(CC2)C4CCC35C(=C4)C(=O)OC5=CCCC)C(=O)O1
HERB001210,HBIN033198,CCCC=C1C2=C(C=CCC2)C(=O)O1
HERB001210,HBIN033245,CC1=CCC(CC1)C(=C)C
HERB001210,HBIN034524,C=CC1=CC=C(C=C1)O
HERB001210,HBIN034596,CC1=CC=C(C=C1)O
HERB001210,HBIN034783,CC1=CC(=C(C(=C1)C)C=O)C
HERB001210,HBIN035120,CC(C)(C=C)O
HERB001210,HBIN035376,CCC1=CC(=CC=C1)O
HERB001210,HBIN035798,CC1=CCC(=CC1)C(C)C
HERB001210,HBIN036067,CC(=CCCC(=C)C=C)C
HERB001210,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB001210,HBIN036162,COC1=CC(=CC2=C1OCO2)CC=C
