HBTAR001472	-0.8902283 -0.56560767 -0.5500581 0.4556446 0.06335753 -0.35102648 0.23775879 -0.07448851 0.12091257 -0.043318707 -0.1761623 0.0828342 0.047540825 0.17314088 -0.048373543 -0.039987624
HBTAR001474	-0.84802604 -0.536075 -0.5790469 0.450235 0.030946966 -0.35671368 0.26801026 -0.068548135 0.08613626 -0.009601799 -0.18175595 0.01318715 0.06980556 0.11358953 -0.0020965806 -0.02550516
HBTAR001477	-0.80293286 -0.595972 -0.51497614 0.44508925 0.06868604 -0.31931645 0.10319329 -0.22497392 0.24545076 0.33222178 -0.25253564 0.12864174 0.070836306 -0.024030086 -0.0053692 0.010316595
HBTAR001482	-0.71305454 -0.74873453 -0.36777368 0.72004145 0.09329127 -0.032263007 -0.01492555 -0.2884485 0.12674855 0.13457903 -0.25290716 0.03228023 0.20894653 0.062298957 -5.733418e-05 -0.12496255
HBTAR001483	-0.69803053 -0.77557695 -0.27222958 0.8561601 0.12015206 0.027662326 0.087947465 -0.20632316 0.17842093 0.109863296 -0.12925306 -0.012114731 0.2119674 0.040206753 0.082172476 -0.008090877
HBTAR001485	-0.6358663 -0.63625264 -0.1596408 0.49987447 -0.08418522 -0.008952258 0.09150201 -0.35192984 0.1084614 0.3820428 -0.21035011 0.13886063 0.20670226 0.007992336 0.044068847 -0.1522682
HBTAR001486	-0.62364614 -0.67164314 -0.25896245 0.589167 0.0007037273 0.09903716 0.14340605 -0.16290608 0.06565097 0.24828951 -0.21199444 0.14701958 0.17377503 0.021020731 -0.0227368 -0.12912267
HBTAR001488	0.12820067 0.12333815 -0.4878157 -0.41812518 0.28344318 0.24418285 0.07125298 -0.2057359 -0.29121867 -0.5230578 0.023105465 -0.11767474 -0.054828946 -0.120015144 0.033054084 0.22460109
HBTAR001495	2.7656887 -1.1281772 0.010336223 -0.064166114 -0.38741195 -0.11221633 0.07100451 0.23766732 -0.46399558 0.012174181 0.034509562 -0.03477196 -0.052012675 0.20323849 -0.08027445 0.059635498
HBTAR001503	-0.6226915 1.5487555 0.09212532 -0.7547277 -0.9247144 -1.392772 0.61644423 0.8622368 -1.252439 -1.0540942 0.38340324 0.4986258 0.3735649 0.31449127 -0.47380936 -0.043821573
HBTAR001504	-0.61476684 0.03023576 -1.0462027 -0.113453254 0.3452397 -0.23861274 0.32893944 -0.13022378 -0.3808231 -0.5080855 -0.01290333 0.08774471 -0.25286877 -0.15722127 -0.3484893 0.39677176
HBTAR001514	-0.9286209 0.33006126 0.8040612 -0.59112096 -0.562521 -1.2488655 -0.29469955 -0.70965207 0.28906155 0.034182686 0.0538762 0.05109729 -0.53288376 -0.14305544 -0.08743589 -0.20510311
HBTAR001526	-0.75039953 0.22590551 -0.029246965 0.14812484 -0.14766274 -0.52061 0.0001822165 0.5039768 0.11793368 0.61224806 0.17642768 -0.10610161 0.14145824 -0.079175934 0.44496387 -0.09161557
HBTAR001542	-1.0297571 -0.4212011 0.12665409 -0.13457249 0.081194304 0.029599292 -0.72370493 0.3408206 -0.048029244 0.107529014 0.0834989 0.07525503 0.08888432 -0.18003336 0.077044636 -0.10676373
HBTAR001556	-0.9653247 -0.58266807 0.13952103 0.19143474 -0.044941537 0.50322306 -0.0041579907 0.17826344 0.29556602 0.17126192 0.37782842 -0.1473999 0.27283937 0.16787656 0.10934886 0.0061027342
HBTAR001560	2.4022048 -1.2460382 -0.03949298 -0.060051687 -0.31440327 -0.1669584 0.02936483 0.169835 -0.29543802 0.20507456 -0.064890265 0.050563496 0.04654037 0.079709545 -0.22037217 -0.048372984
HBTAR001578	-0.8396356 0.4280545 0.88462996 -0.4756761 -0.96990186 -0.69051814 -0.15946525 -0.79633623 0.3153014 -0.16433932 0.22296001 0.032759856 -0.5243879 -0.19712096 -0.20131889 0.15220919
HBTAR001582	1.457544 -1.1653785 0.44636676 0.09495403 -0.01055263 0.2061474 0.22026946 0.10286206 -0.13870281 -0.06807516 -0.02076126 0.18902028 -0.08812174 0.08356689 0.15355253 0.12788187
HBTAR001590	-1.3553044 -0.3525182 -0.81129897 -0.026577933 0.32017308 -0.0019315593 -0.24390523 -0.2540621 -0.24787556 0.084681876 -0.3397511 -0.16029397 -0.3442092 0.07233317 0.15504077 0.14921577
