protein_id,compound_id
HBTAR000360,HBIN024134
HBTAR000360,HBIN024134
HBTAR000360,HBIN024134
HBTAR000360,HBIN048372
HBTAR000360,HBIN027764
HBTAR000360,HBIN042854
HBTAR000360,HBIN042111
HBTAR000360,HBIN042111
HBTAR000360,HBIN042111
HBTAR000360,HBIN042111
HBTAR000360,HBIN042111
HBTAR000360,HBIN043899
HBTAR000360,HBIN043899
HBTAR000360,HBIN040266
HBTAR000360,HBIN021985
HBTAR000360,HBIN021985
HBTAR000360,HBIN021985
HBTAR000360,HBIN021985
HBTAR000360,HBIN021985
HBTAR000360,HBIN019558
HBTAR000360,HBIN040737
HBTAR000360,HBIN040737
HBTAR000360,HBIN042467
HBTAR000360,HBIN042467
HBTAR000360,HBIN042467
HBTAR000360,HBIN013151
HBTAR000360,HBIN042199
HBTAR000360,HBIN029531
HBTAR000360,HBIN038919
HBTAR000360,HBIN039031
HBTAR000360,HBIN039998
HBTAR000360,HBIN038876
HBTAR000360,HBIN016408
HBTAR000360,HBIN038254
HBTAR000360,HBIN038254
HBTAR000360,HBIN020637
HBTAR000360,HBIN020031
HBTAR000360,HBIN023361
HBTAR000360,HBIN029196
HBTAR000360,HBIN019909
HBTAR000360,HBIN040908
HBTAR000360,HBIN042900
HBTAR000360,HBIN048300
HBTAR000360,HBIN047613
HBTAR000360,HBIN047613
HBTAR000360,HBIN041217
HBTAR000360,HBIN043028
HBTAR000360,HBIN022330
HBTAR000360,HBIN022330
HBTAR000360,HBIN023561
HBTAR000360,HBIN045831
HBTAR000360,HBIN022473
HBTAR000360,HBIN022938
HBTAR000360,HBIN045705
HBTAR000360,HBIN045705
HBTAR000360,HBIN038488
HBTAR000360,HBIN038488
HBTAR000360,HBIN021599
HBTAR000360,HBIN021848
HBTAR000360,HBIN021855
HBTAR000360,HBIN043631
HBTAR000360,HBIN040936
HBTAR000360,HBIN041131
HBTAR000360,HBIN022677
HBTAR000360,HBIN026983
HBTAR000360,HBIN030823
HBTAR000360,HBIN030883
HBTAR000361,HBIN007325
HBTAR000361,HBIN028352
HBTAR000361,HBIN034660
HBTAR000361,HBIN041721
HBTAR000361,HBIN046831
HBTAR000361,HBIN048372
HBTAR000361,HBIN020984
HBTAR000361,HBIN036906
HBTAR000361,HBIN020801
HBTAR000361,HBIN020903
HBTAR000361,HBIN038035
HBTAR000361,HBIN046523
HBTAR000361,HBIN042111
HBTAR000361,HBIN048883
HBTAR000361,HBIN016606
HBTAR000361,HBIN026264
HBTAR000361,HBIN000810
HBTAR000361,HBIN000986
HBTAR000361,HBIN003464
HBTAR000361,HBIN021766
HBTAR000361,HBIN024140
HBTAR000361,HBIN024141
HBTAR000361,HBIN024142
HBTAR000361,HBIN025887
HBTAR000361,HBIN030731
HBTAR000361,HBIN035106
HBTAR000361,HBIN038361
HBTAR000361,HBIN043106
HBTAR000361,HBIN048307
HBTAR000362,HBIN021608
HBTAR000362,HBIN042854
HBTAR000362,HBIN042854
HBTAR000362,HBIN042467
HBTAR000362,HBIN019295
HBTAR000362,HBIN039031
HBTAR000362,HBIN038876
HBTAR000362,HBIN038876
HBTAR000362,HBIN016408
HBTAR000362,HBIN020031
HBTAR000362,HBIN023361
HBTAR000362,HBIN047613
HBTAR000362,HBIN047613
HBTAR000362,HBIN001534
HBTAR000362,HBIN042466
HBTAR000362,HBIN017057
HBTAR000362,HBIN022938
HBTAR000362,HBIN022938
HBTAR000362,HBIN045705
HBTAR000362,HBIN021848
HBTAR000362,HBIN021855
HBTAR000363,HBIN028352
HBTAR000363,HBIN034660
HBTAR000363,HBIN041721
HBTAR000363,HBIN046831
HBTAR000363,HBIN027061
HBTAR000363,HBIN048372
HBTAR000363,HBIN020984
HBTAR000363,HBIN023188
HBTAR000363,HBIN049200
HBTAR000363,HBIN020801
HBTAR000363,HBIN020903
HBTAR000363,HBIN038035
HBTAR000363,HBIN016606
HBTAR000363,HBIN030731
HBTAR000363,HBIN031993
HBTAR000365,HBIN007325
HBTAR000365,HBIN026460
HBTAR000365,HBIN028102
HBTAR000365,HBIN046831
HBTAR000365,HBIN015727
HBTAR000365,HBIN025875
HBTAR000365,HBIN046505
HBTAR000365,HBIN046506
HBTAR000365,HBIN048054
HBTAR000365,HBIN048058
HBTAR000365,HBIN001987
HBTAR000365,HBIN036906
HBTAR000365,HBIN026262
HBTAR000365,HBIN046523
HBTAR000365,HBIN000810
HBTAR000365,HBIN000986
HBTAR000365,HBIN025887
HBTAR000365,HBIN035106
HBTAR000365,HBIN038361
HBTAR000365,HBIN015582
HBTAR000367,HBIN007325
HBTAR000367,HBIN001991
HBTAR000367,HBIN001999
HBTAR000367,HBIN015105
HBTAR000372,HBIN015858
HBTAR000372,HBIN030047
HBTAR000372,HBIN033433
HBTAR000372,HBIN033434
HBTAR000372,HBIN034052
HBTAR000372,HBIN006119
HBTAR000372,HBIN020174
HBTAR000372,HBIN026399
HBTAR000372,HBIN029280
HBTAR000372,HBIN029342
HBTAR000372,HBIN034423
HBTAR000372,HBIN045566
HBTAR000372,HBIN014685
HBTAR000372,HBIN021262
HBTAR000372,HBIN014467
HBTAR000372,HBIN015253
HBTAR000372,HBIN019514
HBTAR000372,HBIN019690
HBTAR000372,HBIN019691
HBTAR000372,HBIN021250
HBTAR000372,HBIN021252
HBTAR000372,HBIN022375
HBTAR000372,HBIN025875
HBTAR000372,HBIN029658
HBTAR000372,HBIN032674
HBTAR000372,HBIN036036
HBTAR000372,HBIN047457
HBTAR000372,HBIN047746
HBTAR000372,HBIN023188
HBTAR000372,HBIN049200
HBTAR000372,HBIN020801
HBTAR000372,HBIN020903
HBTAR000372,HBIN038035
HBTAR000372,HBIN037286
HBTAR000372,HBIN043778
HBTAR000372,HBIN005531
HBTAR000372,HBIN001538
HBTAR000372,HBIN008348
HBTAR000372,HBIN014272
HBTAR000372,HBIN015834
HBTAR000372,HBIN015853
HBTAR000372,HBIN016398
HBTAR000372,HBIN019571
HBTAR000372,HBIN019837
HBTAR000372,HBIN019839
HBTAR000372,HBIN020107
HBTAR000372,HBIN021605
HBTAR000372,HBIN021608
HBTAR000372,HBIN021757
HBTAR000372,HBIN021843
HBTAR000372,HBIN022519
HBTAR000372,HBIN022831
HBTAR000372,HBIN024964
HBTAR000372,HBIN025981
HBTAR000372,HBIN026267
HBTAR000372,HBIN027382
HBTAR000372,HBIN027924
HBTAR000372,HBIN028431
HBTAR000372,HBIN028435
HBTAR000372,HBIN028518
HBTAR000372,HBIN030814
HBTAR000372,HBIN033254
HBTAR000372,HBIN034776
HBTAR000372,HBIN035055
HBTAR000372,HBIN036930
HBTAR000372,HBIN037061
HBTAR000372,HBIN037138
HBTAR000372,HBIN037146
HBTAR000372,HBIN037638
HBTAR000372,HBIN037644
HBTAR000372,HBIN039018
HBTAR000372,HBIN040827
HBTAR000372,HBIN041372
HBTAR000372,HBIN041950
HBTAR000372,HBIN042390
HBTAR000372,HBIN044729
HBTAR000372,HBIN044795
HBTAR000372,HBIN044799
HBTAR000372,HBIN045576
HBTAR000372,HBIN049199
HBTAR000372,HBIN032753
HBTAR000372,HBIN037486
HBTAR000373,HBIN014272
HBTAR000374,HBIN025347
HBTAR000374,HBIN042111
HBTAR000374,HBIN042111
HBTAR000374,HBIN047452
HBTAR000374,HBIN042900
HBTAR000374,HBIN037934
HBTAR000374,HBIN037934
HBTAR000374,HBIN021188
HBTAR000374,HBIN007532
HBTAR000374,HBIN014872
HBTAR000374,HBIN019565
HBTAR000375,HBIN007325
HBTAR000375,HBIN033433
HBTAR000375,HBIN033434
HBTAR000375,HBIN034052
HBTAR000375,HBIN037534
HBTAR000375,HBIN022632
HBTAR000375,HBIN020335
HBTAR000375,HBIN021209
HBTAR000375,HBIN022829
HBTAR000375,HBIN024341
HBTAR000375,HBIN026460
HBTAR000375,HBIN028352
HBTAR000375,HBIN029342
HBTAR000375,HBIN030190
HBTAR000375,HBIN034423
HBTAR000375,HBIN034660
HBTAR000375,HBIN039612
HBTAR000375,HBIN041721
HBTAR000375,HBIN045566
HBTAR000375,HBIN019751
HBTAR000375,HBIN028102
HBTAR000375,HBIN034825
HBTAR000375,HBIN035081
HBTAR000375,HBIN037150
HBTAR000375,HBIN039507
HBTAR000375,HBIN039508
HBTAR000375,HBIN000571
HBTAR000375,HBIN000574
HBTAR000375,HBIN000575
HBTAR000375,HBIN001977
HBTAR000375,HBIN001991
HBTAR000375,HBIN001999
HBTAR000375,HBIN002425
HBTAR000375,HBIN004214
HBTAR000375,HBIN005945
HBTAR000375,HBIN006110
HBTAR000375,HBIN006339
HBTAR000375,HBIN008395
HBTAR000375,HBIN011516
HBTAR000375,HBIN013820
HBTAR000375,HBIN014000
HBTAR000375,HBIN014001
HBTAR000375,HBIN014420
HBTAR000375,HBIN014467
HBTAR000375,HBIN015247
HBTAR000375,HBIN015253
HBTAR000375,HBIN015727
HBTAR000375,HBIN016005
HBTAR000375,HBIN018100
HBTAR000375,HBIN019514
HBTAR000375,HBIN019690
HBTAR000375,HBIN019691
HBTAR000375,HBIN019762
HBTAR000375,HBIN019764
HBTAR000375,HBIN019904
HBTAR000375,HBIN019906
HBTAR000375,HBIN020794
HBTAR000375,HBIN021250
HBTAR000375,HBIN021252
HBTAR000375,HBIN022225
HBTAR000375,HBIN022375
HBTAR000375,HBIN023558
HBTAR000375,HBIN024793
HBTAR000375,HBIN025346
HBTAR000375,HBIN025347
HBTAR000375,HBIN025348
HBTAR000375,HBIN025875
HBTAR000375,HBIN026067
HBTAR000375,HBIN026068
HBTAR000375,HBIN026686
HBTAR000375,HBIN027040
HBTAR000375,HBIN027041
HBTAR000375,HBIN027061
HBTAR000375,HBIN027198
HBTAR000375,HBIN029658
HBTAR000375,HBIN029699
HBTAR000375,HBIN029700
HBTAR000375,HBIN029819
HBTAR000375,HBIN030249
HBTAR000375,HBIN030865
HBTAR000375,HBIN032674
HBTAR000375,HBIN032855
HBTAR000375,HBIN032868
HBTAR000375,HBIN032869
HBTAR000375,HBIN033348
HBTAR000375,HBIN033585
HBTAR000375,HBIN033621
HBTAR000375,HBIN033911
HBTAR000375,HBIN034656
HBTAR000375,HBIN034736
HBTAR000375,HBIN034978
HBTAR000375,HBIN036036
HBTAR000375,HBIN036564
HBTAR000375,HBIN036662
HBTAR000375,HBIN036892
HBTAR000375,HBIN037089
HBTAR000375,HBIN037887
HBTAR000375,HBIN037888
HBTAR000375,HBIN038043
HBTAR000375,HBIN038277
HBTAR000375,HBIN038387
HBTAR000375,HBIN038388
HBTAR000375,HBIN039175
HBTAR000375,HBIN039519
HBTAR000375,HBIN040264
HBTAR000375,HBIN041398
HBTAR000375,HBIN041664
HBTAR000375,HBIN042417
HBTAR000375,HBIN042672
HBTAR000375,HBIN043449
HBTAR000375,HBIN045463
HBTAR000375,HBIN045469
HBTAR000375,HBIN045505
HBTAR000375,HBIN045822
HBTAR000375,HBIN045846
HBTAR000375,HBIN046504
HBTAR000375,HBIN046505
HBTAR000375,HBIN046506
HBTAR000375,HBIN046779
HBTAR000375,HBIN047282
HBTAR000375,HBIN047457
HBTAR000375,HBIN047746
HBTAR000375,HBIN048054
HBTAR000375,HBIN048058
HBTAR000375,HBIN048074
HBTAR000375,HBIN048372
HBTAR000375,HBIN048463
HBTAR000375,HBIN021766
HBTAR000377,HBIN024325
HBTAR000377,HBIN029341
HBTAR000377,HBIN028102
HBTAR000377,HBIN001991
HBTAR000377,HBIN001999
HBTAR000377,HBIN020984
HBTAR000377,HBIN026262
HBTAR000377,HBIN020801
HBTAR000377,HBIN020903
HBTAR000377,HBIN038035
HBTAR000377,HBIN036115
HBTAR000377,HBIN048069
HBTAR000384,HBIN001289
HBTAR000384,HBIN006119
HBTAR000384,HBIN017246
HBTAR000384,HBIN017391
HBTAR000384,HBIN020174
HBTAR000384,HBIN020335
HBTAR000384,HBIN020799
HBTAR000384,HBIN020908
HBTAR000384,HBIN021209
HBTAR000384,HBIN022829
HBTAR000384,HBIN024325
HBTAR000384,HBIN024341
HBTAR000384,HBIN026399
HBTAR000384,HBIN029280
HBTAR000384,HBIN029287
HBTAR000384,HBIN029341
HBTAR000384,HBIN029342
HBTAR000384,HBIN030122
HBTAR000384,HBIN030190
HBTAR000384,HBIN032578
HBTAR000384,HBIN032585
HBTAR000384,HBIN034423
HBTAR000384,HBIN034660
HBTAR000384,HBIN038696
HBTAR000384,HBIN039612
HBTAR000384,HBIN041721
HBTAR000384,HBIN049051
HBTAR000387,HBIN007325
HBTAR000387,HBIN015858
HBTAR000387,HBIN030047
HBTAR000387,HBIN014685
HBTAR000387,HBIN021262
HBTAR000387,HBIN014467
HBTAR000387,HBIN015253
HBTAR000387,HBIN036036
HBTAR000387,HBIN047457
HBTAR000387,HBIN037286
HBTAR000387,HBIN043778
HBTAR000387,HBIN014272
HBTAR000387,HBIN019837
HBTAR000387,HBIN019839
HBTAR000387,HBIN021605
HBTAR000387,HBIN021608
HBTAR000387,HBIN021843
HBTAR000387,HBIN024964
HBTAR000387,HBIN025981
HBTAR000387,HBIN026267
HBTAR000387,HBIN028431
HBTAR000387,HBIN028435
HBTAR000387,HBIN030814
HBTAR000387,HBIN033254
HBTAR000387,HBIN036930
HBTAR000387,HBIN037638
HBTAR000387,HBIN037644
HBTAR000387,HBIN040827
HBTAR000387,HBIN041372
HBTAR000387,HBIN016905
HBTAR000387,HBIN016908
HBTAR000388,HBIN015727
HBTAR000388,HBIN046505
HBTAR000388,HBIN046506
HBTAR000388,HBIN048054
HBTAR000388,HBIN048058
HBTAR000388,HBIN047611
HBTAR000390,HBIN024134
HBTAR000390,HBIN042111
HBTAR000391,HBIN034660
HBTAR000391,HBIN041721
HBTAR000391,HBIN025875
HBTAR000391,HBIN024084
HBTAR000392,HBIN042111
HBTAR000392,HBIN029922
HBTAR000394,HBIN018710
HBTAR000400,HBIN022330
HBTAR000401,HBIN001289
HBTAR000401,HBIN006119
HBTAR000401,HBIN017246
HBTAR000401,HBIN017391
HBTAR000401,HBIN020174
HBTAR000401,HBIN020335
HBTAR000401,HBIN020799
HBTAR000401,HBIN020908
HBTAR000401,HBIN021209
HBTAR000401,HBIN022829
HBTAR000401,HBIN024325
HBTAR000401,HBIN024341
HBTAR000401,HBIN026399
HBTAR000401,HBIN029280
HBTAR000401,HBIN029287
HBTAR000401,HBIN029341
HBTAR000401,HBIN029342
HBTAR000401,HBIN030122
HBTAR000401,HBIN030190
HBTAR000401,HBIN032578
HBTAR000401,HBIN032585
HBTAR000401,HBIN034423
HBTAR000401,HBIN034660
HBTAR000401,HBIN038696
HBTAR000401,HBIN039612
HBTAR000401,HBIN041721
HBTAR000401,HBIN049051
HBTAR000401,HBIN047731
HBTAR000410,HBIN007325
HBTAR000410,HBIN028102
HBTAR000412,HBIN047613
HBTAR000413,HBIN021620
HBTAR000413,HBIN034660
HBTAR000413,HBIN041721
HBTAR000413,HBIN046831
HBTAR000413,HBIN001991
HBTAR000413,HBIN001999
HBTAR000413,HBIN029658
HBTAR000413,HBIN042111
HBTAR000414,HBIN034660
HBTAR000414,HBIN041721
HBTAR000414,HBIN028102
HBTAR000414,HBIN043763
HBTAR000415,HBIN047173
HBTAR000417,HBIN006119
HBTAR000417,HBIN020174
HBTAR000417,HBIN026399
HBTAR000417,HBIN029280
HBTAR000417,HBIN029342
HBTAR000417,HBIN034423
HBTAR000417,HBIN045566
HBTAR000417,HBIN014685
HBTAR000417,HBIN014467
HBTAR000417,HBIN021250
HBTAR000417,HBIN021252
HBTAR000417,HBIN022375
HBTAR000417,HBIN025875
HBTAR000417,HBIN029658
HBTAR000417,HBIN023188
HBTAR000417,HBIN049200
HBTAR000417,HBIN037286
HBTAR000417,HBIN043778
HBTAR000417,HBIN005531
HBTAR000417,HBIN001538
HBTAR000417,HBIN008348
HBTAR000417,HBIN015834
HBTAR000417,HBIN015853
HBTAR000417,HBIN016398
HBTAR000417,HBIN019571
HBTAR000417,HBIN020107
HBTAR000417,HBIN021757
HBTAR000417,HBIN022519
HBTAR000417,HBIN022831
HBTAR000417,HBIN027382
HBTAR000417,HBIN027924
HBTAR000417,HBIN028518
HBTAR000417,HBIN034776
HBTAR000417,HBIN035055
HBTAR000417,HBIN037061
HBTAR000417,HBIN037138
HBTAR000417,HBIN037146
HBTAR000417,HBIN039018
HBTAR000417,HBIN041950
HBTAR000417,HBIN042390
HBTAR000417,HBIN044729
HBTAR000417,HBIN044795
HBTAR000417,HBIN044799
HBTAR000417,HBIN045576
HBTAR000417,HBIN049199
HBTAR000418,HBIN020031
HBTAR000418,HBIN025036
HBTAR000420,HBIN028102
HBTAR000420,HBIN046831
HBTAR000420,HBIN001991
HBTAR000420,HBIN001999
HBTAR000420,HBIN015727
HBTAR000420,HBIN046505
HBTAR000420,HBIN046506
HBTAR000420,HBIN048054
HBTAR000420,HBIN048058
HBTAR000420,HBIN043546
HBTAR000425,HBIN007325
HBTAR000425,HBIN021620
HBTAR000425,HBIN026460
HBTAR000425,HBIN034660
HBTAR000425,HBIN041721
HBTAR000425,HBIN012217
HBTAR000425,HBIN039036
HBTAR000425,HBIN021262
HBTAR000425,HBIN001991
HBTAR000425,HBIN001999
HBTAR000425,HBIN025346
HBTAR000425,HBIN025347
HBTAR000425,HBIN025348
HBTAR000425,HBIN027040
HBTAR000425,HBIN027061
HBTAR000425,HBIN045822
HBTAR000425,HBIN046523
HBTAR000425,HBIN000810
HBTAR000425,HBIN000986
HBTAR000425,HBIN025887
HBTAR000425,HBIN035106
HBTAR000425,HBIN038361
HBTAR000425,HBIN041980
HBTAR000426,HBIN042111
HBTAR000427,HBIN007325
HBTAR000427,HBIN021620
HBTAR000427,HBIN037534
HBTAR000427,HBIN034660
HBTAR000427,HBIN041721
HBTAR000427,HBIN046831
HBTAR000427,HBIN001991
HBTAR000427,HBIN001999
HBTAR000427,HBIN026067
HBTAR000427,HBIN026068
HBTAR000427,HBIN029658
HBTAR000427,HBIN027456
HBTAR000430,HBIN027684
HBTAR000431,HBIN022632
HBTAR000431,HBIN008361
HBTAR000432,HBIN007325
HBTAR000432,HBIN019751
HBTAR000432,HBIN028102
HBTAR000432,HBIN039507
HBTAR000432,HBIN046831
HBTAR000432,HBIN015727
HBTAR000432,HBIN046505
HBTAR000432,HBIN046506
HBTAR000432,HBIN047457
HBTAR000432,HBIN048054
HBTAR000432,HBIN048058
HBTAR000432,HBIN025320
HBTAR000432,HBIN035246
HBTAR000433,HBIN043546
HBTAR000435,HBIN007325
HBTAR000435,HBIN033433
HBTAR000435,HBIN033434
HBTAR000435,HBIN034052
HBTAR000435,HBIN037534
HBTAR000435,HBIN022632
HBTAR000435,HBIN020335
HBTAR000435,HBIN021209
HBTAR000435,HBIN022829
HBTAR000435,HBIN024341
HBTAR000435,HBIN026460
HBTAR000435,HBIN028352
HBTAR000435,HBIN030190
HBTAR000435,HBIN039612
HBTAR000435,HBIN045566
HBTAR000435,HBIN019751
HBTAR000435,HBIN034825
HBTAR000435,HBIN035081
HBTAR000435,HBIN037150
HBTAR000435,HBIN039507
HBTAR000435,HBIN039508
HBTAR000435,HBIN000571
HBTAR000435,HBIN000574
HBTAR000435,HBIN000575
HBTAR000435,HBIN001977
HBTAR000435,HBIN001991
HBTAR000435,HBIN001999
HBTAR000435,HBIN002425
HBTAR000435,HBIN004214
HBTAR000435,HBIN005945
HBTAR000435,HBIN006110
HBTAR000435,HBIN006339
HBTAR000435,HBIN008395
HBTAR000435,HBIN011516
HBTAR000435,HBIN013820
HBTAR000435,HBIN014000
HBTAR000435,HBIN014001
HBTAR000435,HBIN014420
HBTAR000435,HBIN014467
HBTAR000435,HBIN015247
HBTAR000435,HBIN015253
HBTAR000435,HBIN015727
HBTAR000435,HBIN016005
HBTAR000435,HBIN018100
HBTAR000435,HBIN019514
HBTAR000435,HBIN019690
HBTAR000435,HBIN019691
HBTAR000435,HBIN019762
HBTAR000435,HBIN019764
HBTAR000435,HBIN019904
HBTAR000435,HBIN019906
HBTAR000435,HBIN020794
HBTAR000435,HBIN021250
HBTAR000435,HBIN021252
HBTAR000435,HBIN022225
HBTAR000435,HBIN022375
HBTAR000435,HBIN023558
HBTAR000435,HBIN024793
HBTAR000435,HBIN025346
HBTAR000435,HBIN025347
HBTAR000435,HBIN025348
HBTAR000435,HBIN025875
HBTAR000435,HBIN026067
HBTAR000435,HBIN026068
HBTAR000435,HBIN026686
HBTAR000435,HBIN027040
HBTAR000435,HBIN027041
HBTAR000435,HBIN027061
HBTAR000435,HBIN027198
HBTAR000435,HBIN029658
HBTAR000435,HBIN029699
HBTAR000435,HBIN029700
HBTAR000435,HBIN029819
HBTAR000435,HBIN030249
HBTAR000435,HBIN030865
HBTAR000435,HBIN032674
HBTAR000435,HBIN032855
HBTAR000435,HBIN032868
HBTAR000435,HBIN032869
HBTAR000435,HBIN033348
HBTAR000435,HBIN033585
HBTAR000435,HBIN033621
HBTAR000435,HBIN033911
HBTAR000435,HBIN034656
HBTAR000435,HBIN034736
HBTAR000435,HBIN034978
HBTAR000435,HBIN036036
HBTAR000435,HBIN036564
HBTAR000435,HBIN036662
HBTAR000435,HBIN036892
HBTAR000435,HBIN037089
HBTAR000435,HBIN037887
HBTAR000435,HBIN037888
HBTAR000435,HBIN038043
HBTAR000435,HBIN038277
HBTAR000435,HBIN038387
HBTAR000435,HBIN038388
HBTAR000435,HBIN039175
HBTAR000435,HBIN039519
HBTAR000435,HBIN040264
HBTAR000435,HBIN041398
HBTAR000435,HBIN041664
HBTAR000435,HBIN042417
HBTAR000435,HBIN042672
HBTAR000435,HBIN043449
HBTAR000435,HBIN045463
HBTAR000435,HBIN045469
HBTAR000435,HBIN045505
HBTAR000435,HBIN045822
HBTAR000435,HBIN045846
HBTAR000435,HBIN046504
HBTAR000435,HBIN046505
HBTAR000435,HBIN046506
HBTAR000435,HBIN046779
HBTAR000435,HBIN047282
HBTAR000435,HBIN047457
HBTAR000435,HBIN047746
HBTAR000435,HBIN048054
HBTAR000435,HBIN048058
HBTAR000435,HBIN048074
HBTAR000435,HBIN048372
HBTAR000435,HBIN048463
HBTAR000435,HBIN029753
HBTAR000437,HBIN015858
HBTAR000437,HBIN030047
HBTAR000437,HBIN022632
HBTAR000437,HBIN029342
HBTAR000437,HBIN034423
HBTAR000437,HBIN014685
HBTAR000437,HBIN028102
HBTAR000437,HBIN021262
HBTAR000437,HBIN046831
HBTAR000437,HBIN001991
HBTAR000437,HBIN001999
HBTAR000437,HBIN014467
HBTAR000437,HBIN015253
HBTAR000437,HBIN025875
HBTAR000437,HBIN036036
HBTAR000437,HBIN047457
HBTAR000437,HBIN001987
HBTAR000437,HBIN037286
HBTAR000437,HBIN043778
HBTAR000437,HBIN014272
HBTAR000437,HBIN019837
HBTAR000437,HBIN019839
HBTAR000437,HBIN021605
HBTAR000437,HBIN021608
HBTAR000437,HBIN021843
HBTAR000437,HBIN024964
HBTAR000437,HBIN025981
HBTAR000437,HBIN026267
HBTAR000437,HBIN028431
HBTAR000437,HBIN028435
HBTAR000437,HBIN030814
HBTAR000437,HBIN033254
HBTAR000437,HBIN036930
HBTAR000437,HBIN037638
HBTAR000437,HBIN037644
HBTAR000437,HBIN040827
HBTAR000437,HBIN041372
HBTAR000437,HBIN047173
HBTAR000437,HBIN042438
HBTAR000438,HBIN015858
HBTAR000438,HBIN030047
HBTAR000438,HBIN014685
HBTAR000438,HBIN021262
HBTAR000438,HBIN014467
HBTAR000438,HBIN015253
HBTAR000438,HBIN036036
HBTAR000438,HBIN047457
HBTAR000438,HBIN036906
HBTAR000438,HBIN037286
HBTAR000438,HBIN043778
HBTAR000438,HBIN014272
HBTAR000438,HBIN019837
HBTAR000438,HBIN019839
HBTAR000438,HBIN021605
HBTAR000438,HBIN021608
HBTAR000438,HBIN021843
HBTAR000438,HBIN024964
HBTAR000438,HBIN025981
HBTAR000438,HBIN026267
HBTAR000438,HBIN028431
HBTAR000438,HBIN028435
HBTAR000438,HBIN030814
HBTAR000438,HBIN033254
HBTAR000438,HBIN036930
HBTAR000438,HBIN037638
HBTAR000438,HBIN037644
HBTAR000438,HBIN040827
HBTAR000438,HBIN041372
HBTAR000444,HBIN007325
HBTAR000444,HBIN015858
HBTAR000444,HBIN030047
HBTAR000444,HBIN029342
HBTAR000444,HBIN034423
HBTAR000444,HBIN034660
HBTAR000444,HBIN041721
HBTAR000444,HBIN014685
HBTAR000444,HBIN021262
HBTAR000444,HBIN014467
HBTAR000444,HBIN015253
HBTAR000444,HBIN036036
HBTAR000444,HBIN047457
HBTAR000444,HBIN037286
HBTAR000444,HBIN043778
HBTAR000444,HBIN018131
HBTAR000444,HBIN028041
HBTAR000444,HBIN040255
HBTAR000444,HBIN014272
HBTAR000444,HBIN019837
HBTAR000444,HBIN019839
HBTAR000444,HBIN021605
HBTAR000444,HBIN021608
HBTAR000444,HBIN021843
HBTAR000444,HBIN024964
HBTAR000444,HBIN025981
HBTAR000444,HBIN026267
HBTAR000444,HBIN028431
HBTAR000444,HBIN028435
HBTAR000444,HBIN030814
HBTAR000444,HBIN033254
HBTAR000444,HBIN036930
HBTAR000444,HBIN037638
HBTAR000444,HBIN037644
HBTAR000444,HBIN040827
HBTAR000444,HBIN041372
HBTAR000444,HBIN042438
HBTAR000445,HBIN007325
HBTAR000445,HBIN015858
HBTAR000445,HBIN030047
HBTAR000445,HBIN034660
HBTAR000445,HBIN041721
HBTAR000445,HBIN014685
HBTAR000445,HBIN021262
HBTAR000445,HBIN046831
HBTAR000445,HBIN014467
HBTAR000445,HBIN015253
HBTAR000445,HBIN036036
HBTAR000445,HBIN047457
HBTAR000445,HBIN036906
HBTAR000445,HBIN037286
HBTAR000445,HBIN043778
HBTAR000445,HBIN020653
HBTAR000445,HBIN014272
HBTAR000445,HBIN019837
HBTAR000445,HBIN019839
HBTAR000445,HBIN021605
HBTAR000445,HBIN021608
HBTAR000445,HBIN021843
HBTAR000445,HBIN024964
HBTAR000445,HBIN025981
HBTAR000445,HBIN026267
HBTAR000445,HBIN028431
HBTAR000445,HBIN028435
HBTAR000445,HBIN030814
HBTAR000445,HBIN033254
HBTAR000445,HBIN036930
HBTAR000445,HBIN037638
HBTAR000445,HBIN037644
HBTAR000445,HBIN040827
HBTAR000445,HBIN041372
HBTAR000445,HBIN042111
HBTAR000445,HBIN047307
HBTAR000445,HBIN041332
HBTAR000445,HBIN031993
HBTAR000445,HBIN027150
HBTAR000445,HBIN042670
HBTAR000459,HBIN026609
HBTAR000459,HBIN002714
HBTAR000459,HBIN006077
HBTAR000459,HBIN012979
HBTAR000459,HBIN035015
HBTAR000459,HBIN039555
HBTAR000459,HBIN040753
HBTAR000459,HBIN044996
HBTAR000459,HBIN047307
HBTAR000459,HBIN005533
HBTAR000459,HBIN008787
HBTAR000459,HBIN014428
HBTAR000459,HBIN026733
HBTAR000459,HBIN037285
HBTAR000459,HBIN043445
HBTAR000460,HBIN006468
HBTAR000460,HBIN007325
HBTAR000460,HBIN014388
HBTAR000460,HBIN014399
HBTAR000460,HBIN017056
HBTAR000460,HBIN017453
HBTAR000460,HBIN018392
HBTAR000460,HBIN018951
HBTAR000460,HBIN021802
HBTAR000460,HBIN023533
HBTAR000460,HBIN024339
HBTAR000460,HBIN026609
HBTAR000460,HBIN026826
HBTAR000460,HBIN026973
HBTAR000460,HBIN028076
HBTAR000460,HBIN028546
HBTAR000460,HBIN030256
HBTAR000460,HBIN030752
HBTAR000460,HBIN033218
HBTAR000460,HBIN034809
HBTAR000460,HBIN035598
HBTAR000460,HBIN036366
HBTAR000460,HBIN036710
HBTAR000460,HBIN038424
HBTAR000460,HBIN038445
HBTAR000460,HBIN044671
HBTAR000460,HBIN045062
HBTAR000460,HBIN045516
HBTAR000460,HBIN045811
HBTAR000460,HBIN046004
HBTAR000460,HBIN047561
